captured_datetime,match_datetime,game,player,market,type,line,best_price,bookie,qi,bet_size,final_stat,bucket,stat,pred,gap,support,win,profit,stake
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Jordon,Tackles Over,Over,1.5,1.10,PointsBet (AU),59.0,$95,2,Tackles,Tackles,2.9135,1.4135,Wheelo strong support,True,9.500000000000009,95.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Chad Warner,Tackles Over,Over,1.5,1.10,PointsBet (AU),59.0,$95,2,Tackles,Tackles,2.7135000000000002,1.2135000000000002,Wheelo strong support,True,9.500000000000009,95.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Patrick Cripps,Tackles Over,Over,5.5,1.97,Unibet,51.7,$35,3,Tackles,Tackles,4.5600000000000005,-0.9399999999999995,Wheelo lean against,False,-35.0,35.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jack Carroll,Disposals Over,Over,14.5,1.46,Dabble AU,79.3,$45,16,Disposals,Disposals,10.0,-4.5,Wheelo strong against,True,20.7,45.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jack Silvagni,Disposals Over,Over,14.5,1.91,Bet Right,78.3,$35,19,Disposals,Disposals,15.19071428571429,0.6907142857142894,Wheelo neutral,True,31.849999999999998,35.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Harvey Thomas,Goals Scored Over,Over,0.5,2.40,Betr,77.3,$30,0,Goals,Goals_Avg,0.4465,-0.05349999999999999,Wheelo lean against,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Max Hall,Goals Scored Over,Over,0.5,1.65,Betr,74.6,$40,1,Goals,Goals_Avg,1.48,0.98,Wheelo strong support,True,25.999999999999996,40.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Dylan Moore,Goals Scored Over,Over,0.5,1.50,Betr,73.6,$45,0,Goals,Goals_Avg,1.1665,0.6665000000000001,Wheelo strong support,False,-45.0,45.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Ty Gallop,Goals Scored Over,Over,0.5,1.58,Betr,72.4,$40,0,Goals,Goals_Avg,0.4,-0.09999999999999998,Wheelo lean against,False,-40.0,40.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Hugh McCluggage,Goals Scored Over,Over,0.5,2.00,Betr,70.8,$30,0,Goals,Goals_Avg,0.6,0.09999999999999998,Wheelo lean support,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Edward Allan,Disposals Over,Over,14.5,1.85,Dabble AU,70.2,$35,10,Disposals,Disposals,6.7334,-7.7666,Wheelo strong against,False,-35.0,35.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Mattaes Phillipou,Goals Scored Over,Over,0.5,1.80,Betr,69.8,$35,0,Goals,Goals_Avg,0.5,0.0,Wheelo neutral,False,-35.0,35.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Rowan Marshall,Goals Scored Over,Over,0.5,1.55,Betr,68.5,$45,0,Goals,Goals_Avg,0.26,-0.24,Wheelo lean against,False,-45.0,45.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Callum Brown,Goals Scored Over,Over,0.5,1.60,Betr,68.4,$40,1,Goals,Goals_Avg,0.7665,0.26649999999999996,Wheelo strong support,True,24.000000000000004,40.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jordan De Goey,Goals Scored Over,Over,0.5,1.43,Bet Right,67.7,$50,3,Goals,Goals_Avg,1.0634000000000001,0.5634000000000001,Wheelo strong support,True,21.499999999999996,50.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Marcus Bontempelli,Goals Scored Over,Over,0.5,1.52,Betr,67.5,$45,3,Goals,Goals_Avg,1.7865000000000002,1.2865000000000002,Wheelo strong support,True,23.400000000000002,45.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Hugh Boxshall,Disposals Over,Over,14.5,1.91,Bet Right,67.3,$35,7,Disposals,Disposals,13.0342,-1.4657999999999998,Wheelo lean against,False,-35.0,35.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Joshua Weddle,Goals Scored Over,Over,0.5,2.15,Bet Right,67.1,$30,0,Goals,Goals_Avg,,,No Wheelo match,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Darcy Wilson,Goals Scored Over,Over,0.5,2.20,Betr,67.0,$30,0,Goals,Goals_Avg,1.1621000000000001,0.6621000000000001,Wheelo strong support,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Levi Ashcroft,Goals Scored Over,Over,0.5,2.25,Betr,66.9,$30,0,Goals,Goals_Avg,0.14,-0.36,Wheelo strong against,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Patrick Lipinski,Goals Scored Over,Over,0.5,2.25,Bet Right,66.9,$30,0,Goals,Goals_Avg,0.24659999999999999,-0.2534,Wheelo strong against,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Sam Davidson,Goals Scored Over,Over,0.5,2.35,Bet Right,65.8,$30,1,Goals,Goals_Avg,1.1166,0.6166,Wheelo strong support,True,40.5,30.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Sam Butler,Goals Scored Over,Over,0.5,1.90,Betr,65.7,$35,2,Goals,Goals_Avg,1.0,0.5,Wheelo strong support,True,31.499999999999996,35.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Connor Budarick,Goals Scored Over,Over,0.5,2.40,Betr,65.7,$30,1,Goals,Goals_Avg,0.4265,-0.07350000000000001,Wheelo lean against,True,42.0,30.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Will Ashcroft,Goals Scored Over,Over,0.5,2.40,Betr,65.7,$30,0,Goals,Goals_Avg,0.46,-0.03999999999999998,Wheelo neutral,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Tom De Koning,Goals Scored Over,Over,0.5,2.40,Betr,65.7,$30,0,Goals,Goals_Avg,0.1,-0.4,Wheelo strong against,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Ed Richards,Goals Scored Over,Over,0.5,2.05,Betr,65.4,$30,2,Goals,Goals_Avg,0.9535,0.4535,Wheelo strong support,True,31.499999999999993,30.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,James Sicily,Goals Scored Over,Over,0.5,2.60,Betr,65.4,$25,0,Goals,Goals_Avg,0.0,-0.5,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Lloyd Meek,Goals Scored Over,Over,0.5,2.65,Bet Right,65.3,$25,1,Goals,Goals_Avg,0.3065,-0.1935,Wheelo lean against,True,41.25,25.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Connor MacDonald,Goals Scored Over,Over,0.5,1.65,Betr,65.0,$40,0,Goals,Goals_Avg,0.8535,0.35350000000000004,Wheelo strong support,False,-40.0,40.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Arthur Jones,Goals Scored Over,Over,0.5,1.68,Betr,65.0,$40,0,Goals,Goals_Avg,1.0,0.5,Wheelo strong support,False,-40.0,40.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Max Gruzewski,Goals Scored Over,Over,0.5,1.37,Bet Right,62.5,$50,2,Goals,Goals_Avg,1.42,0.9199999999999999,Wheelo strong support,True,18.500000000000007,50.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jack Buller,Disposals Over,Over,9.5,1.48,TAB,62.5,$45,6,Disposals,Disposals,8.5622,-0.9377999999999993,Wheelo neutral,False,-45.0,45.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jack Higgins,Disposals Over,Over,9.5,1.48,TAB,62.5,$45,11,Disposals,Disposals,9.5665,0.06649999999999956,Wheelo neutral,True,21.599999999999998,45.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Will Graham,Goals Scored Over,Over,0.5,1.91,Bet Right,61.5,$35,0,Goals,Goals_Avg,0.333,-0.16699999999999998,Wheelo lean against,False,-35.0,35.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Phoenix Gothard,Goals Scored Over,Over,0.5,1.61,Bet Right,61.5,$40,1,Goals,Goals_Avg,1.0,0.5,Wheelo strong support,True,24.400000000000006,40.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Billy Frampton,Disposals Over,Over,9.5,1.58,TAB,61.5,$40,19,Disposals,Disposals,11.7,2.1999999999999993,Wheelo lean support,True,23.200000000000003,40.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Tim Membrey,Disposals Over,Over,9.5,1.68,TAB,61.5,$40,8,Disposals,Disposals,7.13,-2.37,Wheelo lean against,False,-40.0,40.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Nick Daicos,Goals Scored Over,Over,0.5,1.89,Bet Right,61.5,$35,0,Goals,Goals_Avg,0.78,0.28,Wheelo strong support,False,-35.0,35.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Nick Blakey,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.36650000000000005,-0.13349999999999995,Wheelo lean against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Jordon,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.24650000000000002,-0.25349999999999995,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Justin McInerney,Goals Scored Over,Over,0.5,2.10,Bet Right,60.5,$30,3,Goals,Goals_Avg,1.45,0.95,Wheelo strong support,True,33.0,30.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Angus Sheldrick,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,1,Goals,Goals_Avg,0.2665,-0.23349999999999999,Wheelo lean against,True,38.74999999999999,25.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Lachlan Fogarty,Goals Scored Over,Over,0.5,2.25,Bet Right,60.5,$30,0,Goals,Goals_Avg,,,No Wheelo match,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jagga Smith,Goals Scored Over,Over,0.5,2.10,Bet Right,60.5,$30,0,Goals,Goals_Avg,0.0,-0.5,Wheelo strong against,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Sam Walsh,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.0,-0.5,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jake Lloyd,Goals Scored Over,Over,0.5,2.01,Bet Right,60.5,$30,0,Goals,Goals_Avg,0.13340000000000002,-0.3666,Wheelo strong against,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Rowbottom,Goals Scored Over,Over,0.5,2.01,Bet Right,60.5,$30,1,Goals,Goals_Avg,0.5265,0.026499999999999968,Wheelo neutral,True,30.299999999999994,30.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Sam Clohesy,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.6192857142857143,0.11928571428571433,Wheelo lean support,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Alex Davies,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.3365,-0.16349999999999998,Wheelo lean against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lachlan Weller,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,0,Goals,Goals_Avg,,,No Wheelo match,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Tom Atkins,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.08,-0.42,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark Blicavs,Goals Scored Over,Over,0.5,2.80,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.28,-0.21999999999999997,Wheelo lean against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jhye Clark,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,1,Goals,Goals_Avg,0.3335,-0.16649999999999998,Wheelo lean against,True,48.75000000000001,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Sam De Koning,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.0822,-0.4178,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zach Guthrie,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.0,-0.5,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Gryan Miers,Goals Scored Over,Over,0.5,2.30,Bet Right,60.5,$30,0,Goals,Goals_Avg,0.31999999999999995,-0.18000000000000005,Wheelo lean against,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Oisin Mullin,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.16,-0.33999999999999997,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark O'Connor,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.0,-0.5,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Smith,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.34650000000000003,-0.15349999999999997,Wheelo lean against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,James Worpel,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.020000000000000004,-0.48,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Harry Rowston,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,1,Goals,Goals_Avg,1.0,0.5,Wheelo strong support,True,46.25,25.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Massimo D'Ambrosio,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.1865,-0.3135,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Finn Maginness,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.14285714285714288,-0.3571428571428571,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Darcy Fort,Goals Scored Over,Over,0.5,2.70,Bet Right,60.5,$25,1,Goals,Goals_Avg,0.27,-0.22999999999999998,Wheelo lean against,True,42.50000000000001,25.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Timothy English,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,2,Goals,Goals_Avg,,,No Wheelo match,True,38.74999999999999,25.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Joel Freijah,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.94,0.43999999999999995,Wheelo strong support,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Cooper Hynes,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.4521428571428572,-0.04785714285714282,Wheelo neutral,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Matthew Kennedy,Goals Scored Over,Over,0.5,2.35,Bet Right,60.5,$30,0,Goals,Goals_Avg,0.3065,-0.1935,Wheelo lean against,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Beau McCreery,Goals Scored Over,Over,0.5,2.20,Betr,60.5,$30,2,Goals,Goals_Avg,0.75,0.25,Wheelo strong support,True,36.00000000000001,30.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Sam Flanders,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.10439999999999999,-0.3956,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Bradley Hill,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,1,Goals,Goals_Avg,0.4157,-0.08429999999999999,Wheelo lean against,True,48.75000000000001,25.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jackson Macrae,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,0,Goals,Goals_Avg,,,No Wheelo match,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Marcus Windhager,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.020000000000000004,-0.48,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Darcy Cameron,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,$25,1,Goals,Goals_Avg,0.41000000000000003,-0.08999999999999997,Wheelo lean against,True,48.75000000000001,25.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jack Crisp,Goals Scored Over,Over,0.5,2.70,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.43,-0.07,Wheelo lean against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Josh Daicos,Goals Scored Over,Over,0.5,2.55,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.04000000000000001,-0.45999999999999996,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Steele Sidebottom,Goals Scored Over,Over,0.5,2.80,Bet Right,60.5,$25,0,Goals,Goals_Avg,0.4178,-0.0822,Wheelo lean against,False,-25.0,25.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Justin McInerney,Goal Scorer Anytime,Over,0.5,2.45,PointsBet (AU),86.8,$25,3,Goals,Goals_Avg,1.45,0.95,Wheelo strong support,True,36.25000000000001,25.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Timothy English,Goal Scorer Anytime,Over,0.5,2.85,Unibet,83.1,$25,2,Goals,Goals_Avg,,,No Wheelo match,True,46.25,25.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Logan McDonald,Disposals Over,Over,9.5,1.28,TAB,69.6,$60,11,Disposals,Disposals,11.333,1.8330000000000002,Wheelo lean support,True,16.8,60.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Max Gruzewski,Goal Scorer Anytime,Over,0.5,1.57,PointsBet (AU),68.5,$40,2,Goals,Goals_Avg,1.42,0.9199999999999999,Wheelo strong support,True,22.800000000000004,40.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,James Jordon,Disposals Over,Over,9.5,1.10,TAB,65.4,$95,16,Disposals,Disposals,13.1265,3.6265,Wheelo strong support,True,9.500000000000009,95.0
2026-03-07 07:48:28,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Lloyd Meek,Goal Scorer Anytime,Over,0.5,2.75,Unibet,65.2,$25,1,Goals,Goals_Avg,0.3065,-0.1935,Wheelo lean against,True,43.75,25.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Jacob Weitering,Disposals Over,Over,9.5,1.36,Unibet,63.5,$50,15,Disposals,Disposals,11.940000000000001,2.4400000000000013,Wheelo lean support,True,18.000000000000004,50.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Malcolm Rosas,Disposals Over,Over,9.5,1.36,Unibet,62.5,$50,10,Disposals,Disposals,6.5235714285714295,-2.9764285714285705,Wheelo lean against,True,18.000000000000004,50.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Joel Amartey,Disposals Over,Over,9.5,1.49,Unibet,62.5,$45,7,Disposals,Disposals,9.714285714285715,0.2142857142857153,Wheelo neutral,False,-45.0,45.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Harry Dean,Disposals Over,Over,9.5,1.40,Unibet,62.5,$50,14,Disposals,Disposals,10.5,1.0,Wheelo lean support,True,19.999999999999996,50.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Braeden Campbell,Goal Scorer Anytime,Over,0.5,1.45,TAB,62.5,$45,0,Goals,Goals_Avg,0.72,0.21999999999999997,Wheelo lean support,False,-45.0,45.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ashton Moir,Goals Scored Over,Over,0.5,1.42,Betr,62.5,$50,1,Goals,Goals_Avg,1.05,0.55,Wheelo strong support,True,20.999999999999996,50.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Ben Ainsworth,Goals Scored Over,Over,0.5,1.40,Betr,62.5,$50,2,Goals,Goals_Avg,1.02,0.52,Wheelo strong support,True,19.999999999999996,50.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Malcolm Rosas,Goals Scored Over,Over,0.5,1.48,Betr,62.5,$45,1,Goals,Goals_Avg,0.7142857142857143,0.2142857142857143,Wheelo lean support,True,21.599999999999998,45.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Christian Petracca,Goals Scored Over,Over,0.5,1.50,Betr,62.5,$45,3,Goals,Goals_Avg,1.5065000000000002,1.0065000000000002,Wheelo strong support,True,22.5,45.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Charlie Cameron,Disposals Over,Over,9.5,1.28,TAB,62.5,$60,15,Disposals,Disposals,11.79,2.289999999999999,Wheelo lean support,True,16.8,60.0
2026-03-07 07:48:28,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Jordan Croft,Disposals Over,Over,9.5,1.48,TAB,62.5,$45,4,Disposals,Disposals,7.25,-2.25,Wheelo lean against,False,-45.0,45.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Lewis Melican,Disposals Over,Over,9.5,1.55,Unibet,61.5,$45,7,Disposals,Disposals,8.6,-0.9000000000000004,Wheelo neutral,False,-45.0,45.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Corey Warner,Goal Scorer Anytime,Over,0.5,1.55,TAB,61.5,$45,2,Goals,Goals_Avg,0.5,0.0,Wheelo neutral,True,24.750000000000004,45.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Flynn Young,Goal Scorer Anytime,Over,0.5,1.90,TAB,61.5,$35,3,Goals,Goals_Avg,0.85,0.35,Wheelo strong support,True,31.499999999999996,35.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Corey Warner,Goals Scored Over,Over,0.5,1.55,Betr,61.5,$45,2,Goals,Goals_Avg,0.5,0.0,Wheelo neutral,True,24.750000000000004,45.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Elijah Hollands,Goals Scored Over,Over,0.5,1.95,Betr,61.5,$35,1,Goals,Goals_Avg,0.5,0.0,Wheelo neutral,True,33.25,35.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Errol Gulden,Goals Scored Over,Over,0.5,1.80,Betr,61.5,$35,0,Goals,Goals_Avg,0.55,0.050000000000000044,Wheelo lean support,False,-35.0,35.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Flynn Young,Goals Scored Over,Over,0.5,1.90,Betr,61.5,$35,3,Goals,Goals_Avg,0.85,0.35,Wheelo strong support,True,31.499999999999996,35.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Patrick Cripps,Goals Scored Over,Over,0.5,2.00,Betr,61.5,$30,0,Goals,Goals_Avg,0.2,-0.3,Wheelo strong against,False,-30.0,30.0
2026-03-07 07:48:28,2026-03-05 19:30:00,Sydney Swans v Carlton Blues,Zachary Williams,Goals Scored Over,Over,0.5,1.58,Betr,61.5,$40,0,Goals,Goals_Avg,,,No Wheelo match,False,-40.0,40.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bradley Close,Goals Scored Over,Over,0.5,1.75,Betr,61.5,$35,0,Goals,Goals_Avg,,,No Wheelo match,False,-35.0,35.0
2026-03-07 07:48:28,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Leo Lombard,Goals Scored Over,Over,0.5,1.60,Betr,61.5,$40,2,Goals,Goals_Avg,0.9521428571428572,0.4521428571428572,Wheelo strong support,True,24.000000000000004,40.0
